id,crashYear,crashSeverity,fatalCount,seriousInjuryCount,minorInjuryCount,crashLocation1,crashLocation2,region,holiday,light,speedLimit,advisorySpeed,latitude,longitude,bicycle,bus,carStationWagon,moped,motorcycle,otherVehicleType,pedestrian,schoolBus,suv,taxi,train,truck,vanOrUtility,vehicle
510034,2008,Minor Crash,0,0,1,SH 1N,SALEYARDS ROAD S,Northland Region,,Overcast,100,,174.295549,-35.650502,0,0,1,0,0,0,,0,0,0,0,0,0,0
392791,2002,Minor Crash,0,0,1,WAINUIOMATA HILL ROAD,RISHWORTH ST,Wellington Region,,Overcast,80,,174.922757,-41.242788,0,0,1,0,0,0,,0,0,0,0,0,0,0
133907,2011,Minor Crash,0,0,1,HILLSBOROUGH ROAD,MOUNT ALBERT ROAD,Auckland Region,,Bright sun,50,,174.762317,-36.909308,1,0,1,0,0,0,,0,0,0,0,0,0,1
5951,2011,Minor Crash,0,0,1,ELEVENTH AVENUE,DEVONPORT ROAD,Bay of Plenty Region,,Bright sun,50,,176.161792,-37.699455,0,0,3,0,0,0,,0,0,0,,0,0,
622961,2004,Minor Crash,0,0,1,FANSHAWE ST,DALDY ST,Auckland Region,Christmas New Year,Dark,50,,174.754020,-36.845454,0,0,1,0,0,0,,0,0,0,,0,0,
603972,2014,Minor Crash,0,0,1,ST DAVID ST,CUMBERLAND ST,Otago Region,,Bright sun,50,,170.513137,-45.863157,0,0,1,0,0,0,1,0,0,0,,0,0,
109855,2011,Minor Crash,0,0,1,SH 99,WAIMATUKU BUSH ROAD,Southland Region,,Overcast,100,,168.213240,-46.303181,0,0,1,0,0,0,,0,0,0,0,0,0,0
301587,2013,Minor Crash,0,0,1,SH 50,GLENCOE STATION ROAD,Hawke's Bay Region,Christmas New Year,Bright sun,100,45,176.516986,-39.707728,0,0,0,0,1,0,,0,0,0,,0,0,
152496,2001,Fatal Crash,1,0,1,SH 98,MILL ROAD NORTH,Southland Region,,Bright sun,100,,168.416300,-46.346967,0,0,2,0,0,0,,0,0,0,,0,0,
318871,2007,Minor Crash,0,0,1,MOORES VALLEY ROAD,MAIN ROAD,Wellington Region,,Overcast,50,,174.982830,-41.261332,0,0,1,0,0,0,,0,0,0,0,0,0,0
645817,2007,Minor Crash,0,0,1,SH 6,STONEY CRK CV BULLER GOR,West Coast Region,,Overcast,100,,172.107019,-41.801737,0,0,1,0,0,0,,0,0,0,0,0,0,0
262918,2009,Serious Crash,0,1,0,SH 2,PAPATU ROAD,Gisborne Region,,Dark,100,,177.910500,-38.675584,0,0,1,0,0,0,,0,0,0,0,0,0,0
68329,2002,Minor Crash,0,0,3,WAI-ITI ROAD,SELWYN ST,Canterbury Region,,Bright sun,50,,171.237368,-44.390409,0,0,0,0,0,0,3,0,0,0,,0,1,
279983,2013,Minor Crash,0,0,1,Z FCT CALTEX,SH 3 MAIN ST/MARGARET ST,Manawatu-Wanganui Region,,Bright sun,50,,175.633467,-40.345739,0,0,3,0,0,0,1,0,0,0,0,0,0,1
217056,2017,Minor Crash,0,0,1,ST LEONARDS ROAD,BARBARY AVENUE,Auckland Region,,Bright sun,50,,174.662352,-36.899402,0,0,1,1,0,0,,0,0,0,,0,0,
561839,2017,Fatal Crash,1,0,0,GARDEN ROAD,MATATUA ROAD,Wellington Region,,Overcast,50,,174.980428,-40.917212,0,0,0,0,0,0,1,0,0,0,,0,1,
40953,2005,Minor Crash,0,0,1,GILBERD ST,HEADS ROAD W,Manawatu-Wanganui Region,,Bright sun,50,,175.004106,-39.947507,0,0,1,0,0,0,,0,0,0,0,0,0,0
158094,2014,Minor Crash,0,0,2,SH 1S,SMAILL ROAD,Otago Region,,Dark,100,,169.771477,-46.215553,0,0,0,0,0,0,,0,1,0,0,0,0,0
579543,2017,Minor Crash,0,0,1,SUNDOWN AVENUE,WHANGAPARAOA ROAD,Auckland Region,Christmas New Year,Dark,50,,174.759061,-36.638175,0,0,1,0,0,0,1,0,0,0,,0,0,
69849,2003,Minor Crash,0,0,1,GOVERNORS BAY ROAD,DYERS PASS ROAD,Canterbury Region,,Bright sun,70,,172.688281,-43.605002,1,0,1,0,0,0,,0,0,0,,0,0,
382038,2006,Minor Crash,0,0,2,LAMBTON QUAY,BRANDON ST,Wellington Region,,Overcast,50,,174.775709,-41.282720,1,0,0,0,0,0,1,0,0,0,,0,0,
264807,2006,Minor Crash,0,0,1,SH 1N,OTAHUHU OFF NBD,Auckland Region,,Bright sun,100,,174.853958,-36.941154,0,0,1,0,1,0,,0,0,0,,0,0,
646604,2012,Fatal Crash,1,2,1,WERANUI ROAD,HARURU ROAD,Auckland Region,,Bright sun,100,,174.589890,-36.597277,0,0,0,0,0,0,,0,1,0,,0,1,
644538,2009,Minor Crash,0,0,1,KITCHENER ROAD,MURITAI ROAD,Auckland Region,,Bright sun,50,,174.771907,-36.774433,1,0,1,0,0,0,,0,0,0,,0,0,
69773,2007,Minor Crash,0,0,1,SEL PEACOCK DRIVE,BUSCOMB AVENUE,Auckland Region,,Bright sun,50,,174.629697,-36.874228,0,0,1,0,0,0,,0,0,0,,0,1,
27444,2016,Minor Crash,0,0,1,COAST ROAD,GOLF CLUB,Wellington Region,,Bright sun,100,,174.932819,-41.312848,0,0,1,0,0,0,,0,0,0,0,0,0,0
145501,2014,Minor Crash,0,0,1,FAIRVIEW CRESCENT,GLEN BROOK ROAD,Auckland Region,,Overcast,50,,175.059642,-36.815458,0,0,1,0,1,0,,0,0,0,,0,0,
34249,2005,Minor Crash,0,0,1,SH 3,WHAKAMARA ROAD,Taranaki Region,,Overcast,100,,174.377014,-39.633892,0,0,1,0,0,0,,0,0,0,0,0,0,0
49888,2006,Minor Crash,0,0,1,QUEEN ST,RUSSELL ST,Wellington Region,,Twilight,50,,175.652739,-40.955435,0,0,1,0,0,0,,0,0,0,0,0,0,0
612280,2000,Minor Crash,0,0,1,SH 1N,ISLAND BLOCK ROAD,Waikato Region,Easter,Dark,100,,175.063582,-37.303762,0,0,5,0,0,0,,0,0,0,0,0,0,0
534923,2009,Minor Crash,0,0,2,HIBISCUS COAST HIGHWAY,WAIWERA OBR,Auckland Region,Christmas New Year,Overcast,80,,174.707403,-36.554674,0,0,2,0,0,0,,0,0,0,,0,0,
413324,2001,Serious Crash,0,1,1,ALEXANDRA ST,CHURCHILL ST,Waikato Region,,Bright sun,50,,175.323262,-38.009335,0,0,1,0,0,0,1,0,0,0,,0,0,
620425,2004,Minor Crash,0,0,1,ANZAC ROAD,HIGH ST,Northland Region,,Bright sun,50,30,174.315578,-35.739521,0,0,1,0,0,0,,0,0,0,0,0,0,0
255655,2006,Serious Crash,0,1,0,RUAHINE ROAD,KAWHATAU VALLEY ROAD,Manawatu-Wanganui Region,,Bright sun,100,,175.828033,-39.813033,0,0,0,0,1,0,,0,0,0,,0,0,
420149,2004,Minor Crash,0,0,1,TARANAKI ST,WAKEFIELD ST,Wellington Region,,Dark,50,,174.779640,-41.291180,0,0,2,0,0,0,,0,0,0,,0,0,
40371,2003,Serious Crash,0,1,0,SH 57,MILLRICKS LINE,Manawatu-Wanganui Region,,Bright sun,100,,175.557464,-40.436036,0,0,2,0,0,0,,0,0,0,,0,1,
255516,2019,Minor Crash,0,0,1,LANGLEY RD,WIRI STATION ROAD,Auckland Region,Easter,Dark,50,,174.861764,-37.005323,0,0,1,0,0,1,,0,0,0,0,0,0,0
575297,2010,Minor Crash,0,0,1,SH 1S,HARRISONS CRK CV,Canterbury Region,,Overcast,100,75,173.268554,-42.749745,0,0,1,0,0,0,,0,0,0,0,0,0,0
380252,2018,Minor Crash,0,0,1,DOBSONS ROAD,TRIG POLE ROAD,Canterbury Region,,Dark,100,,171.611580,-44.105629,0,0,1,0,0,0,,0,0,0,0,0,0,0
637128,2018,Minor Crash,0,0,1,WAIAU CRESCENT,WAIAU PLACE,Southland Region,Christmas New Year,Twilight,50,,168.371145,-46.444760,0,0,1,0,0,0,,0,0,0,0,0,0,0
423014,2008,Minor Crash,0,0,4,SH 1N,GREVILLE OBR,Auckland Region,,Bright sun,100,,174.719308,-36.739069,0,1,0,0,0,0,,0,0,0,0,0,1,0
652030,2016,Minor Crash,0,0,1,DIXONS ROAD,MAKERIKERI RIV BR,Canterbury Region,,Dark,100,,172.549299,-43.267793,0,0,1,0,0,0,,0,0,0,0,0,0,0
301374,2015,Serious Crash,0,1,0,SH 14,HOSPITAL ROAD,Northland Region,,Overcast,50,,174.304262,-35.734533,0,0,2,0,0,0,,0,1,0,,0,0,
352651,2007,Minor Crash,0,0,1,ALBANY HIGHWAY,UNSWORTH DRIVE,Auckland Region,,Dark,70,,174.715213,-36.762888,0,0,0,0,0,0,,0,1,0,0,0,0,0
14334,2002,Minor Crash,0,0,1,SH 54,PINE ROAD,Manawatu-Wanganui Region,,Dark,100,,175.565904,-40.266206,0,0,0,0,0,0,,0,0,0,0,0,1,0
367699,2010,Minor Crash,0,0,2,VICTORIA ST,LONDON ST,Waikato Region,,Dark,50,,175.277979,-37.781767,0,0,2,0,0,0,,0,0,0,0,0,0,0
462152,2003,Minor Crash,0,0,1,RIMU OFF SBD,MAHUNGA DRIVE,Auckland Region,,Bright sun,100,,174.791370,-36.940222,0,0,2,0,0,0,,0,0,0,,0,0,
112278,2008,Minor Crash,0,0,1,BROIS ST,GOVETT AVENUE,Taranaki Region,,Dark,50,,174.067679,-39.080858,0,0,0,0,1,0,,0,0,0,0,0,0,0
85199,2018,Serious Crash,0,1,2,AVIEMORE DRIVE,HIGHLAND PARK DRIVE,Auckland Region,,Dark,50,,174.905810,-36.899584,0,0,2,0,0,0,,0,0,0,,0,0,
26952,2018,Minor Crash,0,0,1,SH 3,MANGARINO ROAD,Waikato Region,,Overcast,100,,175.175241,-38.259965,0,0,1,0,0,0,,0,0,0,0,0,0,0
385467,2017,Minor Crash,0,0,1,PAKURANGA ROAD,FORTUNES ROAD,Auckland Region,,Bright sun,60,,174.899815,-36.900402,0,0,1,0,0,0,,0,0,0,,0,1,
460653,2008,Serious Crash,0,1,2,MAKARA ROAD,ESTUARY ST,Wellington Region,,Dark,50,,174.714429,-41.224786,0,0,1,0,0,0,,0,0,0,,0,0,
183214,2007,Minor Crash,0,0,2,SH 1N,FANSHAWE ON NBD,Auckland Region,,Dark,80,,174.750996,-36.844155,0,0,1,0,0,0,,0,0,0,0,0,0,0
392844,2008,Minor Crash,0,0,2,RENALL ST,NGAUMUTAWA ROAD,Wellington Region,,Dark,50,,175.642914,-40.947996,0,0,1,0,0,0,,0,0,0,0,0,1,0
135653,2011,Serious Crash,0,1,0,SH 2,TE AWE AWE ROAD,Manawatu-Wanganui Region,,Dark,100,,175.733646,-40.573805,0,0,1,0,0,0,,0,0,0,0,0,0,0
471498,2004,Serious Crash,0,1,0,SH 6,SLATERS ROAD,Nelson Region,,Dark,100,,173.429889,-41.227074,0,0,1,0,0,0,,0,0,0,0,0,0,0
128849,2014,Serious Crash,0,1,0,CAMBRIDGE ROAD,WESTRIDGE DRIVE,Bay of Plenty Region,,Bright sun,50,,176.110751,-37.721068,0,0,1,0,1,0,,0,0,0,,0,0,
361819,2016,Serious Crash,0,2,1,SH 6,NINE MILE CRK CV,West Coast Region,,Overcast,100,55,171.664825,-41.834033,0,0,0,0,0,0,,0,1,0,,0,1,
652179,2001,Minor Crash,0,0,1,WAIRAU ROAD,TARGET ROAD,Auckland Region,,Twilight,50,,174.737031,-36.770125,0,0,3,0,0,0,,0,0,0,,0,0,
430515,2003,Minor Crash,0,0,1,LINWOOD AVENUE,BUCKLEYS ROAD,Canterbury Region,,Bright sun,50,,172.672673,-43.533213,0,0,1,0,0,0,1,0,0,0,,0,0,
356727,2009,Minor Crash,0,0,1,SH 6,KAUANA ROAD,Southland Region,,Dark,100,,168.332858,-45.980661,0,0,1,0,0,0,,0,0,0,0,0,0,0
637178,2009,Minor Crash,0,0,2,GREAT NORTH ROAD,AWAROA ROAD,Auckland Region,,Bright sun,50,,174.646662,-36.896267,0,0,1,0,0,0,,0,0,0,0,0,0,0
357755,2010,Minor Crash,0,0,3,TANNERY ROAD,MEEANEE ROAD,Hawke's Bay Region,,Dark,100,,176.874821,-39.541212,0,0,1,0,0,0,,0,0,0,0,0,0,0
285127,2014,Minor Crash,0,0,1,SH 1S,ORARI RIV BR,Canterbury Region,,Bright sun,100,,171.307170,-44.129172,0,0,1,0,0,0,,0,0,0,0,0,0,0
216519,2006,Serious Crash,0,2,2,MOKOIA DRIVE,SH 5,Bay of Plenty Region,,Dark,50,,176.244488,-38.167103,0,0,1,0,0,0,,0,0,0,0,0,0,0
339729,2012,Minor Crash,0,0,1,DENT ST,REYBURN ST,Northland Region,,Dark,50,,174.326088,-35.725801,0,1,0,0,1,0,,0,0,0,,0,0,
633358,2015,Minor Crash,0,0,1,LAKEVIEW TERRACE,MUIR ROAD,Otago Region,,Dark,50,,169.281729,-44.609983,0,0,0,0,0,0,,0,1,0,0,0,0,0
263120,2012,Minor Crash,0,0,1,VERONICA ST,DELTA AVENUE,Auckland Region,Labour Weekend,Overcast,50,,174.684407,-36.904111,0,0,2,0,0,0,,0,0,0,,0,0,
464427,2010,Minor Crash,0,0,2,SH 2,MINDEN ROAD,Bay of Plenty Region,,Bright sun,80,,176.072868,-37.695879,0,0,2,0,0,0,,0,0,0,0,0,1,0
638225,2019,Serious Crash,0,1,0,ALABAMA ROAD,WELD STREET,Marlborough Region,,Bright sun,50,,173.954641,-41.528246,1,0,0,0,0,0,,0,0,0,,0,1,
32461,2009,Minor Crash,0,0,1,QUEEN ST,SHORTLAND ST,Auckland Region,,Bright sun,50,,174.766108,-36.846356,0,0,0,0,0,0,1,0,0,0,,0,1,
492286,2006,Minor Crash,0,0,1,PAIERAU ROAD,SH 2,Wellington Region,,Bright sun,100,,175.638533,-40.868060,0,0,1,0,0,0,,0,0,0,0,0,0,0
537383,2008,Minor Crash,0,0,1,DOMAIN ROAD,GLADSTONE ROAD,Otago Region,,Dark,100,80,169.270229,-44.633086,0,0,1,0,0,0,,0,0,0,0,0,0,0
579949,2003,Minor Crash,0,0,1,NEWELL ROAD,RIVERGLADE DRIVE,Waikato Region,,Bright sun,80,,175.333175,-37.816921,1,0,1,0,0,0,,0,0,0,,0,0,
322052,2019,Minor Crash,0,0,1,BUNNY ST-NORTH,FEATHERSTON STREET,Wellington Region,Queens Birthday,Dark,50,,174.779755,-41.279820,0,0,1,0,0,0,1,0,0,1,,0,0,
59006,2009,Minor Crash,0,0,1,CHURCHILL AVENUE,WINSTON AVENUE,Manawatu-Wanganui Region,,Dark,50,,175.635125,-40.358087,0,0,0,0,1,0,,0,0,0,0,0,0,0
322295,2009,Minor Crash,0,0,2,WAIUKU-OTAUA ROAD,BOTHWELL PARK ROAD,Waikato Region,,Dark,100,,174.740524,-37.297474,0,0,2,0,0,0,,0,0,0,,0,0,
458693,2005,Minor Crash,0,0,1,BIRKENHEAD AVENUE,ONEWA ROAD,Auckland Region,,Bright sun,50,,174.725633,-36.810437,0,0,1,0,0,0,1,0,0,0,,0,0,
68020,2005,Minor Crash,0,0,1,SH 20,QUEENSTOWN OBR,Auckland Region,,Bright sun,100,,174.767522,-36.921823,0,0,2,0,0,0,,0,0,0,,0,1,
458876,2004,Serious Crash,0,1,1,CENTENNIAL DRIVE,PARITUTU ROAD,Taranaki Region,,Bright sun,50,,174.022157,-39.062009,0,0,1,0,1,0,,0,0,0,,0,0,
124835,2012,Serious Crash,0,1,0,FERGUSSON DRIVE,CAMP ST,Wellington Region,,Overcast,50,,175.032369,-41.136944,0,0,0,0,0,0,,0,1,0,,0,1,
30254,2013,Minor Crash,0,0,1,SH 1N,SHELLY BEACH OBR,Auckland Region,,Overcast,80,,174.748825,-36.825647,0,0,2,0,0,0,,0,1,0,0,0,0,0
371496,2016,Minor Crash,0,0,1,WOBURN ROAD,ST ALBANS GROVE,Wellington Region,,Overcast,50,,174.901465,-41.214679,0,0,2,0,0,0,,0,0,0,,0,0,
429610,2008,Minor Crash,0,0,1,SH 87,CARGILL ST,Otago Region,,Overcast,50,,170.348975,-45.876242,1,0,1,0,0,0,,0,0,0,,0,0,
30775,2011,Minor Crash,0,0,1,SH 1N GREAT SOUTH,SH 1B GORDONTON,Waikato Region,,Bright sun,100,,175.180828,-37.607427,0,0,1,0,0,0,,0,0,0,0,0,0,0
652347,2017,Minor Crash,0,0,1,SH 1N,TAKANINI OFF SBD,Auckland Region,,Bright sun,100,,174.910200,-37.035377,0,0,3,0,0,0,,0,0,0,,0,1,
375637,2000,Minor Crash,0,0,1,SH 26,NGARUA ROAD,Waikato Region,,Bright sun,100,,175.645402,-37.592165,0,0,1,0,0,0,,0,0,0,,0,0,
394448,2007,Minor Crash,0,0,1,GREAT SOUTH ROAD,WEYMOUTH ROAD,Auckland Region,,Twilight,50,,174.899423,-37.023833,0,0,1,0,0,0,,0,0,0,,0,1,
420341,2014,Minor Crash,0,0,1,SH 45,TENNYSON ST,Taranaki Region,,Bright sun,50,,173.854632,-39.452451,0,0,2,0,0,0,,0,0,0,,0,0,
311980,2000,Serious Crash,0,1,0,SH 50,HAKIWAI ROAD,Hawke's Bay Region,Easter,Bright sun,50,,176.762760,-39.581998,0,0,1,0,1,0,,0,0,0,,0,0,
415023,2009,Minor Crash,0,0,2,SH 2,PILMER ROAD,Gisborne Region,,Dark,100,,177.948158,-38.640362,0,0,1,0,0,0,,0,0,0,0,0,0,0
161314,2009,Serious Crash,0,1,2,MANGAHAO ROAD,HENNESEY ROAD,Manawatu-Wanganui Region,,Dark,100,,175.428010,-40.550814,0,0,0,0,0,0,,0,1,0,0,0,0,0
480417,2007,Minor Crash,0,0,1,SH 1N,COLEMANS ROAD,Manawatu-Wanganui Region,,Overcast,100,,175.439573,-40.042168,0,0,0,0,0,0,,0,1,0,,0,1,
588197,2007,Serious Crash,0,1,0,LINCOLN ROAD,SYLVAN ST,Canterbury Region,,Overcast,50,,172.598742,-43.551283,0,0,1,0,0,0,1,0,0,0,,0,0,
633002,2005,Serious Crash,0,1,0,OREGAN ROAD,RUKUHIA ROAD,Waikato Region,,Bright sun,100,,175.251371,-37.871276,0,0,1,0,1,0,,0,0,0,,0,0,
515099,2017,Minor Crash,0,0,1,AVONHEAD ROAD,PARKSTONE AVENUE,Canterbury Region,,Overcast,50,,172.561219,-43.522179,1,0,1,0,0,0,,0,0,0,,0,0,
141188,2004,Fatal Crash,1,1,0,SH 45,VICTORIA ROAD,Taranaki Region,,Twilight,100,,173.959157,-39.111844,0,0,2,0,0,0,,0,0,0,0,0,0,0
367679,2017,Fatal Crash,1,0,0,HICKLANDS ROAD,EASTERBROOK ROAD,Canterbury Region,,Dark,100,,172.585059,-43.352913,0,0,1,0,0,0,,0,0,0,0,0,0,0
310541,2009,Minor Crash,0,0,1,QUEENS ROAD,LAGOON DRIVE,Auckland Region,,Bright sun,50,,174.851637,-36.899053,0,0,1,0,1,0,,0,0,0,,0,0,
248037,2004,Serious Crash,0,1,0,BAIRDS ROAD,WYMONDLEY ROAD,Auckland Region,,Dark,50,,174.859598,-36.957893,0,0,1,0,0,0,,0,0,0,,0,1,
105055,2003,Minor Crash,0,0,1,PEACHGROVE ROAD,JAMES ST,Waikato Region,,Overcast,50,,175.298204,-37.782257,0,0,1,0,1,0,,0,0,0,,0,0,
512869,2009,Minor Crash,0,0,2,REDOUBT ROAD,DIORELLA DRIVE,Auckland Region,,Dark,50,,174.892001,-36.991072,0,0,2,0,0,0,,0,0,0,,0,0,
71107,2012,Minor Crash,0,0,1,PILKINGTON ROAD,JELLICOE ROAD,Auckland Region,,Bright sun,50,,174.855944,-36.892469,0,0,2,0,0,0,,0,0,0,,0,0,
634537,2015,Serious Crash,0,1,0,SH 6,NEVIS BLUFF,Otago Region,,Dark,100,,168.995163,-45.037024,0,0,1,0,0,0,,0,0,0,0,0,0,0
373755,2011,Minor Crash,0,0,1,SH 30,LAKE ROTOKAWAU ROAD,Bay of Plenty Region,,Dark,100,,176.361451,-38.065161,0,0,0,0,0,0,,0,0,0,0,0,1,0
634884,2001,Minor Crash,0,0,3,SH 2,KAIMATA ROAD,Hawke's Bay Region,,Bright sun,100,,176.873009,-39.402931,0,0,2,0,0,0,,0,0,0,0,0,0,0
650120,2007,Minor Crash,0,0,1,SH 1S,CRICHTON ROAD,Otago Region,,Bright sun,100,,169.864380,-46.147874,0,0,1,0,0,0,,0,0,0,,0,0,
234346,2015,Minor Crash,0,0,3,THORNTON ROAD,POWDRELL ROAD,Bay of Plenty Region,,Bright sun,100,55,176.910034,-37.934132,0,0,1,0,0,0,,0,1,0,,0,1,
215421,2011,Minor Crash,0,0,2,SH 6,BOULDER BANK DRIVE,Nelson Region,,Twilight,100,,173.330212,-41.217233,0,0,1,0,0,0,,0,0,0,0,0,0,0
227213,2002,Minor Crash,0,0,1,SH 3,GALLOWAY ST,Waikato Region,,Dark,100,50,175.345038,-38.036837,0,0,1,0,0,0,,0,0,0,0,0,0,0
352200,2012,Minor Crash,0,0,1,JACK LACHLAN DRIVE,WHITFORD-MARAETAI ROAD,Auckland Region,,Overcast,100,,175.001687,-36.895457,0,0,1,0,0,0,,0,0,0,0,0,0,0
46383,2004,Serious Crash,0,1,0,TE RAPA ROAD,WAIRERE DRIVE,Waikato Region,,Dark,60,,175.238805,-37.751194,0,0,1,0,0,0,,0,0,0,0,0,0,0
161506,2019,Minor Crash,0,0,3,SH 27,HAWES STREET,Waikato Region,,Dark,100,,175.751192,-37.755074,0,0,2,0,0,0,,0,0,0,,0,0,
341172,2015,Minor Crash,0,0,1,SH 32,DIAMOND ROAD,Waikato Region,,Overcast,100,,175.805197,-38.367601,0,0,0,0,0,0,,0,0,0,0,0,1,0
444283,2005,Minor Crash,0,0,1,SH 1N,PENROSE OBR,Auckland Region,,Bright sun,100,,174.820929,-36.909785,0,0,2,0,0,0,,0,0,0,,0,0,
77360,2015,Minor Crash,0,0,1,PAPANUI ROAD,INNES ROAD,Canterbury Region,,Dark,50,,172.619099,-43.509222,0,0,2,0,0,0,,0,0,0,0,0,0,0
24594,2013,Minor Crash,0,0,2,INGLEWOOD ROAD,ONSLOW ST,Southland Region,,Overcast,50,,168.384006,-46.415271,0,0,2,0,0,0,,0,0,0,,0,0,
553111,2015,Minor Crash,0,0,1,HIKURANGI ST,MERTON ST,Wellington Region,Queens Birthday,Bright sun,50,,175.039311,-41.127958,0,0,1,0,0,0,,0,0,0,0,1,0,0
